year,state_code,state_name,district_name,dist_code,court_no,court_name
2015,"03","Karnataka","HASSAN","23","17","CIVIL JUDGE AND JMFC, SAKALESHPURA"
2015,"03","Karnataka","HASSAN","23","18","SENIOR CIVIL JUDGE AND JMFC,SAKALESHPURA"
2015,"03","Karnataka","HASSAN","23","19","SENIOR CIVIL JUDGE AND JMFC,CHANNARAYAPATNA"
2015,"03","Karnataka","HASSAN","23","20","Vacation Judge"
2015,"03","Karnataka","HASSAN","23","21","Family Court, Hassan"
2015,"03","Karnataka","DAKSHINA KANNADA","24","01","SENIOR CIVIL JUDGE AND JMFC"
2015,"03","Karnataka","DAKSHINA KANNADA","24","02","PRL.CIVIL JUDGE AND JMFC"
2015,"03","Karnataka","DAKSHINA KANNADA","24","03","CIVIL JUDGE AND J.M.F.C., SULLIA"
2015,"03","Karnataka","DAKSHINA KANNADA","24","04","ADDL CIVIL JUDGE AND JMFC"
2015,"03","Karnataka","DAKSHINA KANNADA","24","05","CIVIL JUDGE AND JMFC BELTHANGADY"
2015,"03","Karnataka","DAKSHINA KANNADA","24","06","PRl.SENIOR CIVIL JUDGE AND JMFC, BELTHANGADY"
2015,"03","Karnataka","DAKSHINA KANNADA","24","07","PRL SENIOR CIVIL JUDGE AND ACJM"
2015,"03","Karnataka","DAKSHINA KANNADA","24","08","Addl.Civil Judge And JMFC, PUTTUR"
2015,"03","Karnataka","DAKSHINA KANNADA","24","09","V ADDL.DISTRICT AND SESSIONS JUDGE,PUTTUR"
2015,"03","Karnataka","DAKSHINA KANNADA","24","16","Prl.Civil Judge And JMFC, PUTTUR"
2015,"03","Karnataka","DAKSHINA KANNADA","24","17","PRL. DISTRICT  AND SESSIONS JUDGE"
2015,"03","Karnataka","DAKSHINA KANNADA","24","18","PRL. SENIOR CIVIL JUDGE AND CJM"
2015,"03","Karnataka","DAKSHINA KANNADA","24","19","JMFC  IV COURT"
2015,"03","Karnataka","DAKSHINA KANNADA","24","20","JMFC  V COURT"
2015,"03","Karnataka","DAKSHINA KANNADA","24","21","PRL.CIVIL JUDGE AND JMFC,Mangaluru"
2015,"03","Karnataka","DAKSHINA KANNADA","24","22","JMFC II COURT"
2015,"03","Karnataka","DAKSHINA KANNADA","24","23","CIVIL JUDGE AND JMFC,  Moodbidri"
2015,"03","Karnataka","DAKSHINA KANNADA","24","24","VACATION COURT"
2015,"03","Karnataka","DAKSHINA KANNADA","24","25","LABOUR COURT , MANGALORE.D.K."
2015,"03","Karnataka","DAKSHINA KANNADA","24","26","PRL. JUDGE FAMILY COURT"
2015,"03","Karnataka","DAKSHINA KANNADA","24","27","SENIOR CIVIL JUDGE AND JMFC, SULLIA"
2015,"03","Karnataka","KODAGU","25","01","PRL. DISTRICT AND SESSIONS JUDGE, MADIKERI"
2015,"03","Karnataka","KODAGU","25","02","SENIOR CIVIL JUDGE AND CJM, MADIKERI"
2015,"03","Karnataka","KODAGU","25","03","PRL. CIVIL JUDGE AND JMFC, MADIKERI"
2015,"03","Karnataka","KODAGU","25","04","LABOUR COURT, MADIKERI"
2015,"03","Karnataka","KODAGU","25","05","PRL CIVIL JUDGE AND JMFC,SOMVARPET"
2015,"03","Karnataka","KODAGU","25","06","Senior Civil Judge and J.M.F.C Court, Virajpet"
2015,"03","Karnataka","KODAGU","25","07","Civil Judge and J.M.F.C Court, Virajpet"
2015,"03","Karnataka","KODAGU","25","08","II Addl DISTRICT AND SESSIONS COURT VIRAJPET"
2015,"03","Karnataka","KODAGU","25","09","Vacation Court, Madikeri"
2015,"03","Karnataka","KODAGU","25","10","Senior Civil Judge and JMFC,Somvarpet"
2015,"03","Karnataka","KODAGU","25","11","Civil Judge and JMFC,Ponnampet"
2015,"03","Karnataka","KODAGU","25","12","CIVIL JUDGE AND JMFC,Kushalnagar"
2015,"03","Karnataka","MYSURU","26","01","Industrial Tribunal"
2015,"03","Karnataka","MYSURU","26","02","Labour Court"
2015,"03","Karnataka","MYSURU","26","03","PRL. DISTRICT AND SESSIONS JUDGE, MYSURU"
2015,"03","Karnataka","MYSURU","26","04","PRL SENIOR CIVIL JUDGE AND CJM"
2015,"03","Karnataka","MYSURU","26","05","PRL CIVIL JUDGE AND JMFC"
2015,"03","Karnataka","MYSURU","26","06","II CIVIL JUDGE AND JMFC,MYSURU"
2015,"03","Karnataka","MYSURU","26","07","CIVIL JUDGE AND JMFC,H.D.KOTE"
2015,"03","Karnataka","MYSURU","26","08","JMFC II COURT,MYSURU"
2015,"03","Karnataka","MYSURU","26","09","JMFC III COURT,MYSORE"
2015,"03","Karnataka","MYSURU","26","10","JUDGE COURT OF SMALL CAUSES, MYSURU"
2015,"03","Karnataka","MYSURU","26","11","SENIOR CIVIL JUDGE AND JMFC, NANJANGUD"
2015,"03","Karnataka","MYSURU","26","12","CIVIL JUDGE JUNIOR DIVISION NANJANGUD"
2015,"03","Karnataka","MYSURU","26","13","SENIOR CIVIL JUDGE AND JMFC, Krishnarajanagara"
2015,"03","Karnataka","MYSURU","26","14","CIVIL JUDGE  AND JMFC, Krishnarajanagara"
2015,"03","Karnataka","MYSURU","26","15","SENIOR CIVIL JUDGE , TIRUMAKUDAL NARSIPUR"
2015,"03","Karnataka","MYSURU","26","16","CIVIL JUDGE AND JMFC, TIRUMAKUDAL NARSIPUR"
2015,"03","Karnataka","MYSURU","26","17","CIVIL JUDGE AND JMFC , PERIYAPATNA"
2015,"03","Karnataka","MYSURU","26","18","JMFC IV COURT,MYSORE"
2015,"03","Karnataka","MYSURU","26","19","VACATION COURT, MYSORE"
2015,"03","Karnataka","MYSURU","26","20","PRL SENIOR CIVIL JUDGE AND JMFC, HUNSUR"
2015,"03","Karnataka","MYSURU","26","21","PRL CIVIL JUDGE and JMFC,HUNSUR"
2015,"03","Karnataka","MYSURU","26","22","VACATION SMALL CAUSES COURT"
2015,"03","Karnataka","MYSURU","26","23","SENIOR CIVIL JUDGE AND JMFC , PERIYAPATNA"
2015,"03","Karnataka","MYSURU","26","25","JUDGE,FAMILY COURT,MYSURU"
2015,"03","Karnataka","MYSURU","26","26","PRL.SENIOR CIVIL JUDGE AND JMFC, H D KOTE"
2015,"03","Karnataka","CHAMRAJNAGAR","27","01","Prl. District and Sessions Judge, Chamrajnagar"
2015,"03","Karnataka","CHAMRAJNAGAR","27","02","SNR. CIVIL JUDGE AND CJM COURT, CHAMARAJANAGAR"
2015,"03","Karnataka","CHAMRAJNAGAR","27","03","Prl. Civil Judge Jr. Divn and JMFC, Chamrajnagar"
2015,"03","Karnataka","CHAMRAJNAGAR","27","04","PRL. CIVIL JUDGE AND JMFC, Gundlupet"
2015,"03","Karnataka","CHAMRAJNAGAR","27","05","CIVIL JUDGE AND JMFC., YELANDUR"
2015,"03","Karnataka","CHAMRAJNAGAR","27","06","CIVIL JUDGE SENIOR DIVISION AND JMFC, KOLLEGALA"
2015,"03","Karnataka","CHAMRAJNAGAR","27","07","PRL. CIVIL JUDGE AND JMFC.,KOLLEGAL"
2015,"03","Karnataka","CHAMRAJNAGAR","27","08","ADDL. DISTRICT AND SESSIONS COURT,KOLLEGAL"
2015,"03","Karnataka","CHAMRAJNAGAR","27","09","VACATION COURT CHAMARAJANAGAR"
2015,"03","Karnataka","RAMANAGARAM","28","01","PRL.DISTRICT AND SESSIONS JUDGE, RAMANAGARA"
2015,"03","Karnataka","RAMANAGARAM","28","02","PRL.SENIOR CIVIL JUDGE AND CJM, RAMANAGARA"
2015,"03","Karnataka","RAMANAGARAM","28","03","PRL. CIVIL JUDGE  and JMFC, RAMANAGARA"
2015,"03","Karnataka","RAMANAGARAM","28","04","PRL. CIVIL JUDGE AND JMFC, MAGADI"
2015,"03","Karnataka","RAMANAGARAM","28","05","Prl. Civil Judge and JMFC,Channapatna"
2015,"03","Karnataka","RAMANAGARAM","28","06","PRL. CIVIL JUDGE AND JMFC, KANAKAPURA"
2015,"03","Karnataka","RAMANAGARAM","28","07","II ADJ, RAMANAGARA SITTING AT KANAKAPURA"
2015,"03","Karnataka","RAMANAGARAM","28","08","SR. CIVIL JUDGE AND JMFC,Channapatna"
2015,"03","Karnataka","RAMANAGARAM","28","09","SENIOR CIVIL JUDGE AND JMFC, MAGADI"
2015,"03","Karnataka","RAMANAGARAM","28","10","SENIOR CIVIL JUDGE AND JMFC, KANAKAPURA"
2015,"03","Karnataka","RAMANAGARAM","28","11","VACATION JUDGE"
2015,"03","Karnataka","CHIKKABALLAPUR","29","01","Prl. District and Sessions Court"
2015,"03","Karnataka","CHIKKABALLAPUR","29","02","Prl. Sr. Civil Judge and CJM"
2015,"03","Karnataka","CHIKKABALLAPUR","29","03","Prl. Civil Judge and JMFC"
2015,"03","Karnataka","CHIKKABALLAPUR","29","04","Prl. Civil Judge and JMFC, Sidlaghatta"
2015,"03","Karnataka","CHIKKABALLAPUR","29","05","Civil Judge and JMFC, Bagepalli"
2015,"03","Karnataka","CHIKKABALLAPUR","29","06","Prl. Civil Judge Jr. Dn. and JMFC, GAURIBIDANUR"
2015,"03","Karnataka","CHIKKABALLAPUR","29","07","II ADDL DISTRICT AND SESSIONS COURT,CHINTAMANI"
2015,"03","Karnataka","CHIKKABALLAPUR","29","08","Sr. Civil Judge and JMFC, CHINTAMANI"
2015,"03","Karnataka","CHIKKABALLAPUR","29","09","Prl. Civil Judge and JMFC, CHINTAMANI"
2015,"03","Karnataka","CHIKKABALLAPUR","29","10","Vacation Court"
2015,"03","Karnataka","CHIKKABALLAPUR","29","11","Sr. Civil Judge and JMFC, Gauribidanur"
2015,"03","Karnataka","CHIKKABALLAPUR","29","12","Civil Judge and JMFC Court,Gudibande"
2015,"03","Karnataka","YADGIR.","30","01","District and Sessions Judge"
2015,"03","Karnataka","YADGIR.","30","02","Senior CIVIL JUDGE and CJM"
2015,"03","Karnataka","YADGIR.","30","03","CIVIL JUDGE AND  JMFC"
2015,"03","Karnataka","YADGIR.","30","04","CIVIL JUDGE AND JMFC, SHAHAPUR"
2015,"03","Karnataka","YADGIR.","30","05","Vacation Court, Yadgir"
2015,"03","Karnataka","YADGIR.","30","06","SENIOR CIVIL JUDGE AND JMFC,SHAHAPUR"
2015,"03","Karnataka","YADGIR","30","07","PRL.CIVIL JUDGE AND JMFC,SHORAPUR"
2015,"03","Karnataka","YADGIR","30","08","SENIOR CIVIL JUDGE AND JMFC,SHORAPUR"
2015,"04","Kerala","Kasaragod","01","01","PRINCIPAL DISTRICT AND SESSIONS COURT"
2015,"04","Kerala","Kasaragod","01","02","SUBORDINATE COURT KASARAGOD"
2015,"04","Kerala","Kasaragod","01","03","MUNSIFF COURT/ JFCM, KASARAGOD"
2015,"04","Kerala","Kasaragod","01","04","CHIEF JUDICIAL MAGISTRATE COURT KASARAGOD"
2015,"04","Kerala","Kasaragod","01","05","JUVENILE JUSTICE BOARD KASARAGOD"
2015,"04","Kerala","Kasaragod","01","06","JUDICIAL FIRST CLASS MAGISTRATE COURT I KASARAGOD"
2015,"04","Kerala","Kasaragod","01","07","MUNSIFF COURT/J.F.C.M-III HOSDURG"
2015,"04","Kerala","Kasaragod","01","08","SUB COURT HOSDURG"
2015,"04","Kerala","Kasaragod","01","09","JFCM I  HOSDURG"
2015,"04","Kerala","Kasaragod","01","10","JFCM II HOSDURG"
2015,"04","Kerala","Kasaragod","01","11","MOTOR ACCIDENT CLAIM TRIBUNAL KASARAGOD"
2015,"04","Kerala","Kasaragod","01","13","FAMILY COURT"
2015,"04","Kerala","Ernakulam","02","01","DISTRICT AND SESSIONS COURT, ERNAKULAM"
2015,"04","Kerala","Ernakulam","02","02","SUB COURT, Ernakulam"
2015,"04","Kerala","Ernakulam","02","03","Munsiff Court,  Ernakulam"
2015,"04","Kerala","Ernakulam","02","04","Chief Judicial Magistrate"
2015,"04","Kerala","Ernakulam","02","05","Additional Chief Judicial Magistrate,Ernakulam"
2015,"04","Kerala","Ernakulam","02","06","JFCM-1, Ernakulam"
2015,"04","Kerala","Ernakulam","02","07","JFCM-2, Ernakulam"
2015,"04","Kerala","Ernakulam","02","08","JFCM-3, Ernakulam"
2015,"04","Kerala","Ernakulam","02","09","JFCM-4, Ernakulam"
2015,"04","Kerala","Ernakulam","02","11","JFCM-6, Ernakulam"
2015,"04","Kerala","Ernakulam","02","12","JFCM-7, Ernakulam"
2015,"04","Kerala","Ernakulam","02","13","SUB COURT, KOCHI"
2015,"04","Kerala","Ernakulam","02","14","MUNSIFF COURT, KOCHI"
2015,"04","Kerala","Ernakulam","02","15","JFCM I, Kochi"
2015,"04","Kerala","Ernakulam","02","16","JFCM II, Kochi"
2015,"04","Kerala","Ernakulam","02","17","JFCM III, Kochi"
2015,"04","Kerala","Ernakulam","02","18","JFCM IV, Kochi"
2015,"04","Kerala","Ernakulam","02","19","MUNSIFF COURT KOLENCHERY"
2015,"04","Kerala","Ernakulam","02","20","JFCM Kolenchery"
2015,"04","Kerala","Ernakulam","02","21","MUNSIFF COURT ALUVA"
2015,"04","Kerala","Ernakulam","02","22","JUDICIAL FIRST CLASS MAGISTRATE 1"
2015,"04","Kerala","Ernakulam","02","23","JUDICIAL FIRST CLASS MAGISTRATE 2, Aluva"
2015,"04","Kerala","Ernakulam","02","24","JUDICIAL FIRST CLASS MAGISTRATE 3"
2015,"04","Kerala","Ernakulam","02","25","STAT, Ernakulam"
2015,"04","Kerala","Ernakulam","02","26","MACT Perumbavoor"
2015,"04","Kerala","Ernakulam","02","27","Sub Court Perumbavoor"
2015,"04","Kerala","Ernakulam","02","28","Munsiff Court Perumbavoor"
2015,"04","Kerala","Ernakulam","02","29","JFCM-I, Perumbavoor"
2015,"04","Kerala","Ernakulam","02","30","JFCM-II, Perumbavoor"
2015,"04","Kerala","Ernakulam","02","31","MACT Ernakulam"
2015,"04","Kerala","Ernakulam","02","32","Vth Addl District Court"
2015,"04","Kerala","Ernakulam","02","33","Special Court SPE/CBI-I"
2015,"04","Kerala","Ernakulam","02","34","Special Court - SPE/CBI - II"
2015,"04","Kerala","Ernakulam","02","35","Special NIA Court - SPE/CBI-1"
2015,"04","Kerala","Ernakulam","02","37","FAMILY COURT ERNAKULAM"
2015,"04","Kerala","Ernakulam","02","38","Addl District and Sessions Court N.Paravur"
2015,"04","Kerala","Ernakulam","02","39","MACT NORTH PARAVUR"
2015,"04","Kerala","Ernakulam","02","40","SUB COURT, N.PARAVUR"
2015,"04","Kerala","Ernakulam","02","41","MUNSIFF /RENT CONTROLLER COURT ,N PARAVUR"
2015,"04","Kerala","Ernakulam","02","42","JUDICIAL FIRST CLASS MAGISTRATE COURT I, N.PARAVUR"
2015,"04","Kerala","Ernakulam","02","43","JUDICIAL FIRST CLASS MAGISTRATE - II, N.PARAVUR"
2015,"04","Kerala","Ernakulam","02","44","JFCM-1 Court,Kothamangalam"
2015,"04","Kerala","Ernakulam","02","45","JFCM-2, Kothamangalam"
2015,"04","Kerala","Ernakulam","02","46","MACT Muvattupuzha"
2015,"04","Kerala","Ernakulam","02","47","ADDL. DISTRICT  AND SESSIONS COURT, MUVATTUPUZHA"
2015,"04","Kerala","Ernakulam","02","48","SUB COURT, MUVATTUPUZHA"
2015,"04","Kerala","Ernakulam","02","49","MUNSIFF COURT, MUVATTUPUZHA"
2015,"04","Kerala","Ernakulam","02","50","JUDL. Ist CLASS MAGISTRATE COURT-I, MUVATTUPUZHA"
2015,"04","Kerala","Ernakulam","02","51","JUDICIAL FIRST CLASS MAGISTRATE-II"
2015,"04","Kerala","Ernakulam","02","52","Additional District and Sessions Court-POCSO"
2015,"04","Kerala","Ernakulam","02","53","Addl.CJM  Economic Offence"
2015,"04","Kerala","Ernakulam","02","55","JFCM-8, Ernakulam"
2015,"04","Kerala","Ernakulam","02","56","JFCM-9, Ernakulam"
2015,"04","Kerala","Ernakulam","02","57","JFCM(NI Act), Ernakulam"
2015,"04","Kerala","Ernakulam","02","58","Gram Nyayalaya,Vadavucodu"
2015,"04","Kerala","Ernakulam","02","60","Addl.Spl.Sessions Court SPE CBI-III"
2015,"04","Kerala","Ernakulam","02","61","JFCM Court,Chottanikkara"
2015,"04","Kerala","Ernakulam","02","62","Judicial First Class Magistrate Court,Kakkanad"
2015,"04","Kerala","Ernakulam","02","64","Judicial First Class Magistrate Court,Angamaly"
2015,"04","Kerala","Ernakulam","02","65","JFCM-III, Perumbavoor"
2015,"04","Kerala","Ernakulam","02","66","Judicial First Class Magistrate Court,Kalady"
2015,"04","Kerala","Ernakulam","02","67","Judicial First Class Magistrate Court, Piravom"
2015,"04","Kerala","Ernakulam","02","68","Judicial First Class Magistrate Court-III,N.Paravur"
2015,"04","Kerala","Ernakulam","02","69","Judicial First Class Magistrate Court,Njarakkal"
2015,"04","Kerala","Ernakulam","02","70","Judicial First Class Magistrat-V,Mattancherry"
2015,"04","Kerala","Ernakulam","02","71","Judicial First Class Magistrate Court,KKLM"
2015,"04","Kerala","Ernakulam","02","74","JFCM Tripunithura"
2015,"04","Kerala","Ernakulam","02","75","FAMILY COURT, MUVATTUPUZHA"
2015,"04","Kerala","Kannur","03","01","District and Sessions Court, Thalassery"
2015,"04","Kerala","Kannur","03","02","Principal Sub Court, Thalassery"
2015,"04","Kerala","Kannur","03","03","Munsiff / JFCM No.2 Court Thalassery"
2015,"04","Kerala","Kannur","03","04","CJM Court,Thalassery."
2015,"04","Kerala","Kannur","03","05","ACJM Court Thalassery"
2015,"04","Kerala","Kannur","03","06","JFCM Court,Thalassery"
2015,"04","Kerala","Kannur","03","07","Motor Accidents Claims Tribunal Thalassery"
2015,"04","Kerala","Kannur","03","08","Prl. Munsiff Court, Kannur"
2015,"04","Kerala","Kannur","03","09","Judicial First Class Magistrate Court-III, Kannur"
2015,"04","Kerala","Kannur","03","10","Judicial First Class Magistrate Court-II, Kannur"
2015,"04","Kerala","Kannur","03","11","Judicial First Class Majistrate Court-I,Kannur"
2015,"04","Kerala","Kannur","03","12","Addl. Munsiff Court, Kannur."
2015,"04","Kerala","Kannur","03","13","MUNSIFF/JFCM No.2 COURT, KUTHUPARAMBA"
2015,"04","Kerala","Kannur","03","14","JFCM Kuthuparamba"
2015,"04","Kerala","Kannur","03","15","SUB COURT, PAYYANNUR"
2015,"04","Kerala","Kannur","03","16","MUNSIFF COURT PAYYANUR"
2015,"04","Kerala","Kannur","03","17","JFCM PAYYANUR"
2015,"04","Kerala","Kannur","03","18","MUNSIFF COURT, TALIPARAMBA"
2015,"04","Kerala","Kannur","03","19","Judicial First Class Magistrate, Taliparamba"
2015,"04","Kerala","Kannur","03","20","Sub Court, Kannur"
2015,"04","Kerala","Kannur","03","21","Judicial First Class Magistrate Court, Mattannur"
2015,"04","Kerala","Kannur","03","22","Motor Accident Claims Tribunal"
2015,"04","Kerala","Kannur","03","23","Family Court, Kannur"
2015,"04","Kerala","Kannur","03","24","FAMILY COURT, THALASSERY"
2015,"04","Kerala","Thrissur","04","01","DISTRICT COURT ESTABLISHMENT"
2015,"04","Kerala","Thrissur","04","02","SUBCOURT ESTABLISHMENT, THRISSUR"
2015,"04","Kerala","Thrissur","04","03","Munsiff Court, Thrissur"
2015,"04","Kerala","Thrissur","04","04","CJM COURT, THRISSUR"
2015,"04","Kerala","Thrissur","04","05","JFCM COURT NO.I"
2015,"04","Kerala","Thrissur","04","06","J F C M No.II"
2015,"04","Kerala","Thrissur","04","07","J F C M No.III"
2015,"04","Kerala","Thrissur","04","08","M A C T, Thrissur"
2015,"04","Kerala","Thrissur","04","09","JFCM  Court  Kunnamkulam"
2015,"04","Kerala","Thrissur","04","10","Addl. Dist. and Sessions Court/MACT Irinjalakuda"
2015,"04","Kerala","Thrissur","04","11","Subcourt Irinjalakuda"
2015,"04","Kerala","Thrissur","04","12","Munsiff Court Irinjalakuda"
2015,"04","Kerala","Thrissur","04","13","Munsiff Court, Wadakkanchery"
2015,"04","Kerala","Thrissur","04","14","Judicial First Class Magistrate, Wadakkanchery"
2015,"04","Kerala","Thrissur","04","15","Munsiff Magistrate Court Chalakudy"
2015,"04","Kerala","Thrissur","04","16","JFCM, Chavakkad"
2015,"04","Kerala","Thrissur","04","17","Munsiff Court, Chavakkad"
2015,"04","Kerala","Thrissur","04","18","J.F.C.M COURT, KODUNGALLUR"
2015,"04","Kerala","Thrissur","04","19","Munsiff Court, Kodungallur"
2015,"04","Kerala","Thrissur","04","20","Judicial 1st Class Magistrate Court, Irinjalakuda"
2015,"04","Kerala","Thrissur","04","21","Judicial First Class Magistrate Court, Chalakudy"
2015,"04","Kerala","Thrissur","04","22","SUB COURT CHAVAKKAD"
2015,"04","Kerala","Thrissur","04","23","JFCM IV"
2015,"04","Kerala","Thrissur","04","25","JFCM VI"
2015,"04","Kerala","Thrissur","04","30","Family Court, Thrissur"
2015,"04","Kerala","Thrissur","04","31","Family court Irinjalakuda"
2015,"04","Kerala","Kozhikode","05","01","District and Sessions Court, Kozhikode"
2015,"04","Kerala","Kozhikode","05","02","Sub Court Kozhikode"
2015,"04","Kerala","Kozhikode","05","03","Munsiffs court 1 Kozhikode"
2015,"04","Kerala","Kozhikode","05","04","Munsiffs Court-II"
2015,"04","Kerala","Kozhikode","05","07","Judicial First Class Magistrate Court 1"
2015,"04","Kerala","Kozhikode","05","08","Judicial First class Magistrate Court 2"
2015,"04","Kerala","Kozhikode","05","09","Judicial First class Magistrate Court 3"
2015,"04","Kerala","Kozhikode","05","10","Judicial First class Magistrate Court 5"
2015,"04","Kerala","Kozhikode","05","11","Chief Judicial Magistrate Court, Kozhikode"
2015,"04","Kerala","Kozhikode","05","12","Additional District and Sessions Court"
2015,"04","Kerala","Kozhikode","05","13","Judicial First Class Magistrate Court Vatakara"
2015,"04","Kerala","Kozhikode","05","14","Motor Accident Claims Tribunal Vatakara"
2015,"04","Kerala","Kozhikode","05","15","Sub court Vatakara"
2015,"04","Kerala","Kozhikode","05","16","Munsiff Court Vatakara"
2015,"04","Kerala","Kozhikode","05","17","Judicial First Class Magistrate Court II Vatakara"
2015,"04","Kerala","Kozhikode","05","18","Special Court  NDPS Act Cases"
2015,"04","Kerala","Kozhikode","05","19","Principal MACT Kozhikode"
2015,"04","Kerala","Kozhikode","05","20","Judicial First Class Magistrate Court 4 Kozhikode"
2015,"04","Kerala","Kozhikode","05","21","Judicial First Class Magistrate Court VI"
2015,"04","Kerala","Kozhikode","05","22","Special  Addl  Sessions Court Marad Cases"
2015,"04","Kerala","Kozhikode","05","23","Judicial First Class Magistrate Kunnamangalam"
2015,"04","Kerala","Kozhikode","05","24","Additional District and Sessions Court III"
2015,"04","Kerala","Kozhikode","05","25","COURT OF JFCM 1 THAMARASSERY"
2015,"04","Kerala","Kozhikode","05","26","COURT OF JFCM II THAMARASSERY"
2015,"04","Kerala","Kozhikode","05","27","Munsiff Magistrate Court Perambra"
2015,"04","Kerala","Kozhikode","05","28","Judicial First Class Magistrate Court I, Perambra"
2015,"04","Kerala","Kozhikode","05","29","Judicial First Class Magistrate Court II  Perambra"
2015,"04","Kerala","Kozhikode","05","30","Munsiff Court,Koyilandy"
2015,"04","Kerala","Kozhikode","05","31","Sub Court Koyilandy"
2015,"04","Kerala","Kozhikode","05","32","Judicial First Class Magistrate Court,Koyilandy"
2015,"04","Kerala","Kozhikode","05","33","Munsiff Court,Nadapuram"
2015,"04","Kerala","Kozhikode","05","34","Judicial First Class Magistrate Court, Nadapuram"
2015,"04","Kerala","Kozhikode","05","35","Munsiff Court Payyoli"
2015,"04","Kerala","Kozhikode","05","36","Judicial First Class Magistrate Court  Payyoli"
2015,"04","Kerala","Kozhikode","05","37","Family Court  Kozhikode"
2015,"04","Kerala","Kozhikode","05","38","Additional District Court (POCSO Act ), Kozhikode"
2015,"04","Kerala","Kozhikode","05","39","Special JFCM (NI Act Cases), Kozhikode"
2015,"04","Kerala","Kozhikode","05","40","FAMILY COURT VATAKARA"
2015,"04","Kerala","Alappuzha","06","01","District and Sessions Court, Alappuzha"
2015,"04","Kerala","Alappuzha","06","02","Sub Court Alappuzha"
2015,"04","Kerala","Alappuzha","06","03","Munsiff Court, Alappuzha"
2015,"04","Kerala","Alappuzha","06","04","M.A.C.T., Alappuzha"
2015,"04","Kerala","Alappuzha","06","05","Chief Judicial Magistrate Court  Alappuzha"
2015,"04","Kerala","Alappuzha","06","06","JFCM Court II-Mobile, Alappuzha"
2015,"04","Kerala","Alappuzha","06","07","Munsiff Court, Kayamkulam"
2015,"04","Kerala","Alappuzha","06","08","Judicial First Class Magistrate Court I,Kayamkulam"
2015,"04","Kerala","Alappuzha","06","09","Munsiff Court, Haripad"
2015,"04","Kerala","Alappuzha","06","10","Judicial First Class Magistrate Court-I, Haripad"
2015,"04","Kerala","Alappuzha","06","11","J.F.M.C, Ambalappuzha"
2015,"04","Kerala","Alappuzha","06","12","Sub Court and Asst.Sessions Court, Cherthala"
2015,"04","Kerala","Alappuzha","06","13","Munsiff Court, Cherthala"
2015,"04","Kerala","Alappuzha","06","14","Judl. First Class Magistrate Court-I, Cherthala"
2015,"04","Kerala","Alappuzha","06","15","Judl. First Class Magistrate Court-II, Cherthala"
2015,"04","Kerala","Alappuzha","06","16","Sub Court, Chengannur"
2015,"04","Kerala","Alappuzha","06","17","Munsiff Court, Chengannur"
2015,"04","Kerala","Alappuzha","06","18","Judicial I Class Magistrate Court-I, Chengannur"
2015,"04","Kerala","Alappuzha","06","19","Judicial First Class Magistrate Court Ramankary"
2015,"04","Kerala","Alappuzha","06","20","JFCM Court - I, Alappuzha"
2015,"04","Kerala","Alappuzha","06","21","ADDL.DISTRICT AND SESSIONS COURT-I MAVELIKARA"
2015,"04","Kerala","Alappuzha","06","22","Judl.First Class Magistrate Court-I, Mavelikara"
2015,"04","Kerala","Alappuzha","06","23","Judl.First Class Magistrate Court-II, Mavelikara"
2015,"04","Kerala","Alappuzha","06","24","Munsiff Court Mavelikara"
2015,"04","Kerala","Alappuzha","06","25","Sub Court and Assistant Sessions Court Mavelikara"
2015,"04","Kerala","Alappuzha","06","26","Judicial I Class Magistrate Court II,Chengannur"
2015,"04","Kerala","Alappuzha","06","27","JFCM II, Kayamkulam"
2015,"04","Kerala","Alappuzha","06","28","JFCM-II, Haripad"
2015,"04","Kerala","Alappuzha","06","33","JFCM III, Mavelikkara"
2015,"04","Kerala","Alappuzha","06","34","ADDL.MACT MAVELIKARA"
2015,"04","Kerala","Alappuzha","06","35","Family Court,Alappuzha"
2015,"04","Kerala","Alappuzha","06","36","FAMILY COURT MAVELIKARA"
2015,"04","Kerala","Idukki","07","01","District and sessions court Thodupuzha"
2015,"04","Kerala","Idukki","07","02","Subcourt & Asst.Sessions Court Thodupuzha"
2015,"04","Kerala","Idukki","07","03","Munsiff Court Thodupuzha"
2015,"04","Kerala","Idukki","07","04","Motor Accidents Claim Tribunal"
2015,"04","Kerala","Idukki","07","05","Chief Judicial Magistrate Court Thodupuzha"
2015,"04","Kerala","Idukki","07","06","Judicial First Class Magistrate Court-1 Thodupuzha"
2015,"04","Kerala","Idukki","07","07","Judicial First Class Magistrate Court-2 Thodupuzha"
2015,"04","Kerala","Idukki","07","08","NDPS Court Thodupuzha"
2015,"04","Kerala","Idukki","07","09","Munsiff Court Idukki"
2015,"04","Kerala","Idukki","07","10","Judicial First Class Magistrate Court-I Idukki"
2015,"04","Kerala","Idukki","07","12","JFCMC Nedumkandam"
2015,"04","Kerala","Idukki","07","13","Judicial First Class Magistrate Court, Adimali"
2015,"04","Kerala","Idukki","07","14","Sub Court Kattappana"
2015,"04","Kerala","Idukki","07","15","Munsiff Court Kattppana"
2015,"04","Kerala","Idukki","07","16","JFCM Court Kattappana"
2015,"04","Kerala","Idukki","07","19","Judicial I Class Magistrate Court Devikulam"
2015,"04","Kerala","Idukki","07","20","Munsiff Court Devikulam"
2015,"04","Kerala","Idukki","07","21","JFCM II Peermade"
